BCBS_Name,Acronym
Wellmark BCBS,IMI
Anthem BCBS of Missouri,IMJ
Anthem BCBS of Maine,IMK
Unassigned,IML
BCBS of Western New York,IMM
Unassigned,IMN
Blue Cross of California,IMO
Blue Cross Blue Shield of Alabama,IMP
Blue Cross Blue Shield of Tennessee Commercial,IMQ
Blue Cross Blue Shield of Alabama,IMR
Anthem BCBS of Kentucky,IMS
Wellmark BCBS,IMT
Blue Cross Blue Shield of South Carolina,IMU
Blue Cross Blue Shield of Massachusetts,IMV
Anthem BCBS of Ohio,IMW
Anthem BCBS of Missouri,IMX
Blue Cross Blue Shield of South Carolina,IMY
Wellmark BCBS,IMZ
Anthem BCBS of Kentucky,INA
Premera Blue Cross,INB
Blue Cross of California,INC
Anthem BCBS of Virginia,IND
Blue Cross Blue Shield of South Carolina,INE
Blue Shield of California,INF
Anthem BCBS of Ohio,ING
Unassigned,INH
Highmark BCBS of Pennsylvania,INI
Anthem BCBS of Kentucky,INJ
Blue Cross of California,INK
Blue Cross Blue Shield of Tennessee Commercial,INL
Unassigned,INM
Blue Cross Blue Shield of Nebraska,INN
Blue Shield of California,INO
Blue Cross Blue Shield of North Carolina,INP
Regence Group Administrators - Washington,INQ
Anthem BCBS of Indiana,INR
Wellmark BCBS,INS
Anthem BCBS of Virginia,INT
Blue Cross Blue Shield of South Carolina,INU
Blue Cross Blue Shield of South Carolina,INV
Independence Blue Cross FOC,INW
Blue Cross Blue Shield of North Carolina,INX
Blue Cross of California,INY
Blue Shield of California,INZ
Blue Cross Blue Shield of Arizona,IOA
Blue Cross Blue Shield of Tennessee Commercial,IOB
Blue Shield of California,IOC
Blue Cross Blue Shield of Michigan,IOD
Empire Blue Cross Blue Shield,IOE
Blue Shield of California,IOF
Blue Shield of Northeastern New York,IOG
Unassigned,IOH
Blue Cross Blue Shield of Michigan,IOI
Blue Cross Blue Shield of Michigan,IOJ
Anthem BCBS of Virginia,IOK
Blue Cross Blue Shield of Michigan,IOL
Blue Cross Blue Shield of Michigan,IOM
BCBS of Florida,ION
Blue Cross Blue Shield of Michigan,IOO
BCBS of Western New York,IOP
Blue Cross Blue Shield of Michigan,IOQ
Blue Cross Blue Shield of South Carolina,IOR
Blue Cross Blue Shield of North Carolina,IOS
Highmark BCBS of Pennsylvania,IOT
Blue Cross Blue Shield of South Carolina,IOU
Blue Cross Blue Shield of South Carolina,IOV
Unassigned,IOW
Anthem BCBS of Ohio,IOX
Blue Cross Blue Shield of South Carolina,IOY
Blue Shield of California,IOZ
Anthem BCBS of Virginia,IPA
Highmark BCBS of Pennsylvania,IPB
Unassigned,IPC
Highmark BCBS of Pennsylvania,IPD
Blue Shield of California,IPE
Wellmark BCBS,IPF
Anthem BCBS of Virginia,IPG
Blue Cross Blue Shield of Kansas,IPH
Anthem BCBS of Georgia,IPI
Anthem BCBS of Georgia,IPJ
Blue Shield of California,IPK
Unassigned,IPL
Highmark BCBS of Pennsylvania,IPM
Highmark BCBS of Pennsylvania,IPN
Unassigned,IPO
