BCBS_Name,Acronym
BCBS of Minnesota,MIE
Anthem BCBS of Ohio,MIF
BCBS of Michigan,MIG
BCBS of Georgia,MIH
BCBS of Kansas City,MII
BCBS of Michigan,MIJ
Unassigned Prefix,MIK
BCBS of Massachusetts,MIL
Highmark BCBS,MIM
Premera Blue Cross,MIN
Blue Shield of California,MIO
Blue Cross of Idaho,MIP
Anthem BCBS of Ohio,MIQ
Unassigned Prefix,MIR
Anthem BCBS of Ohio,MIS
Wellmark BCBS,MIT
BCBS of South Carolina,MIU
BCBS of Western New York,MIV
BCBS of Michigan,MIW
Blue Shield of California,MIX
Unassigned Prefix,MIY
Blue Shield of California,MIZ
Blue Shield of Northeastern New York,MJA
Anthem BCBS of Colorado,MJB
BCBS of Texas,MJC
BCBS of Alabama,MJD
BCBS of Michigan,MJE
Carefirst BCBS,MJF
Premera Blue Cross,MJG
Anthem BCBS of Wisconsin,MJH
Carefirst BCBS of Maryland,MJI
BCBS of Michigan,MJJ
Carefirst BCBS,MJK
Anthem Blue Cross of California,MJL
Highmark BCBS,MJM
Highmark BCBS,MJN
Anthem BCBS of Connecticut,MJO
Wellmark BCBS,MJP
Anthem Blue Cross of California,MJQ
BCBS of Michigan,MJR
BCBS of Texas,MJS
BCBS of Michigan,MJT
BCBS of Michigan,MJU
Anthem BCBS of Missouri,MJV
BCBS of Georgia,MJW
BCBS of Michigan,MJX
Unassigned Prefix,MJY
Unassigned Prefix,MJZ
Wellmark BCBS,MKA
Blue Shield of California,MKB
BCBS of South Carolina,MKC
BCBS of Massachusetts,MKD
BCBS of Tennessee,MKE
Premera Blue Cross,MKF
Anthem BCBS of Ohio,MKG
BCBS of Tennessee,MKH
BCBS of Tennessee,MKI
Anthem BCBS of Ohio,MKJ
Anthem Blue Cross of California,MKK
BCBS of Mississippi,MKL
Carefirst BCBS of Maryland,MKM
Anthem BCBS of Virginia,MKN
BCBS of Michigan,MKO
Anthem BCBS of Virginia,MKP
Anthem Blue Cross of California,MKQ
BCBS of Illinois,MKR
BCBS of Massachusetts,MKS
Wellmark BCBS,MKT
Premera Blue Cross,MKU
Horizon BCBS of New Jersey,MKV
BCBS of Florida,MKW
Anthem BCBS of Virginia,MKX
Horizon BCBS of New Jersey,MKY
Carefirst BCBS of Maryland,MKZ
Wellmark BCBS,MLA
Unassigned Prefix,MLB
BCBS of Illinois,MLC
Unassigned Prefix,MLD
BCBS of Illinois,MLE
Carefirst BCBS,MLF
Highmark BCBS,MLG
Carefirst BCBS of Maryland,MLH
Independence Blue Cross,MLI
Carefirst BCBS of Maryland,MLJ
Anthem BCBS of Virginia,MLK
Blue Shield of California,MLL
Highmark BCBS,MLM
Blue Shield of California,MLN
BCBS of Western New York,MLO
Anthem BCBS of Virginia,MLP
BCBS of Minnesota,MLQ
BCBS of Massachusetts,MLR
BCBS of Alabama,MLS
BCBS of Nebraska,MLT
BCBS of Minnesota,MLU
BCBS of Minnesota,MLV
BCBS of Georgia,MLW
Carefirst BCBS of Maryland,MLX
Premera Blue Cross,MLY
BCBS of Rhode Island,MLZ
Empire BCBS,MMA
Carefirst BCBS of Maryland,MMB
Unassigned Prefix,MMC
Premera Blue Cross,MMD
Carefirst BCBS,MME
Excellus BCBS of New York,MMF
BCBS of Mississippi,MMG
Empire BCBS,MMH
Independence Blue Cross,MMI
BCBS of Michigan,MMJ
BCBS of Illinois,MMK
BCBS of Illinois,MML
BCBS of Minnesota,MMM
BCBS of Tennessee,MMN
BCBS of Michigan,MMO
BCBS of North Carolina,MMP
Anthem BCBS of Ohio,MMQ
BCBS of Massachusetts,MMR
Anthem BCBS of Ohio,MMS
Carefirst Administrators,MMT
BCBS of Illinois,MMU
Anthem BCBS of Ohio,MMV
BCBS of Illinois,MMW
BCBS of Alabama,MMX
Unassigned Prefix,MMY
Wellmark BCBS,MMZ
BCBS of Minnesota,MNA
BCBS of Massachusetts,MNB
Anthem Blue Cross of California,MNC
Anthem BCBS of Wisconsin,MND
Anthem BCBS of Wisconsin,MNE
Independence Blue Cross,MNF
BCBS of Tennessee,MNG
Anthem BCBS of Virginia,MNH
BCBS of Georgia,MNI
Anthem BCBS of Ohio,MNJ
BCBS of Michigan,MNK
BCBS of South Carolina,MNL
BCBS of Minnesota,MNM
Highmark BCBS,MNN
BCBS of North Carolina,MNO
Blue Shield of California,MNP
BCBS of Minnesota,MNQ
BCBS of Minnesota,MNR
Anthem BCBS of Kentucky,MNS
BCBS of Illinois,MNT
BCBS of North Carolina,MNU
Unassigned Prefix,MNV
Premera Blue Cross,MNW
BCBS of Illinois,MNX
Premera Blue Cross,MNY
Wellmark BCBS,MNZ
BCBS of Massachusetts,MOA
Unassigned Prefix,MOB
BCBS of Georgia,MOC
BCBS of Massachusetts,MOD
BCBS of Illinois,MOE
Blue Shield of California,MOF
BCBS of South Carolina,MOG
Unassigned Prefix,MOH
BCBS of Massachusetts,MOI
Anthem BCBS of Ohio,MOJ
Independence Blue Cross,MOK
Unassigned Prefix,MOL
Anthem Blue Cross of California,MOM
Unassigned Prefix,MON
Unassigned Prefix,MOO
Unassigned Prefix,MOP
Independence Blue Cross,MOQ
Premera Blue Cross,MOR
Blue Shield of California,MOS
BCBS of Massachusetts,MOT
BCBS of Michigan,MOU
BCBS of Arkansas,MOV
Anthem BCBS of Kentucky,MOW
BCBS of Illinois,MOX
Wellmark BCBS,MOY
Unassigned Prefix,MOZ
BCBS of Mississippi,MPA
Unassigned Prefix,MPB
BCBS of Rhose Island,MPC
BCBS of Texas,MPD
BCBS of Michigan,MPE
Excellus BCBS of New York,MPF
Independence Blue Cross,MPG
BCBS of Massachusetts,MPH
Anthem Blue Cross of California,MPI
Unassigned Prefix,MPJ
Unassigned Prefix,MPK
BCBS of Illinois,MPL
Highmark BCBS,MPM
Wellmark BCBS,MPN
BCBS of Alabama,MPO
Anthem BCBS of Wisconsin,MPP
BCBS of Minnesota,MPQ
Anthem Blue Cross of California,MPR
BCBS of Georgia,MPS
BCBS of Minnesota,MPT
Anthem BCBS of Ohio,MPU
BCBS of Minnesota,MPV
BCBS of Nebraska,MPW
BCBS of Minnesota,MPX
BCBS of Florida,MPY
Unassigned Prefix,MPZ
BCBS of Michigan,MQA
Empire BCBS,MQB
Anthem Blue Cross of California,MQC
Carefirst Administrators,MQD
Anthem BCBS of Georgia,MQE
BCBS of Western New York,MQF
Carefirst BCBS,MQG
BCBS of Michigan,MQH
Wellmark BCBS,MQI
BCBS of Michigan,MQJ
BCBS of Michigan,MQK
Anthem BCBS of Georgia,MQL
Unassigned Prefix,MQM
BCBS of North Carolina,MQN
BCBS of Michigan,MQO
Anthem Blue Cross of California,MQP
Blue Cross of Idaho,MQQ
Highmark BCBS,MQR
Unassigned Prefix,MQS
BCBS of Minnesota,MQT
Anthem BCBS of Ohio,MQU
BCBS of Nebraska,MQV
BCBS of Michigan,MQW
Anthem Blue Cross of California,MQX
BCBS of North Carolina,MQY
Anthem Blue Cross of California,MQZ
Anthem BCBS of Virginia,MRA
Unassigned Prefix,MRB
BCBS of Illinois,MRC
Unassigned Prefix,MRD
Wellmark BCBS,MRE
BCBS of Michigan,MRF
BCBS of Illinois,MRG
Anthem BCBS of Wisconsin,MRH
Blue Shield of California,MRI
Carefirst BCBS of Maryland,MRJ
BCBS of Massachusetts,MRK
Wellmark BCBS,MRL
BCBS of Kansas City,MRM
Anthem BCBS of Wisconsin,MRN
Unassigned Prefix,MRO
Anthem BCBS of Wisconsin,MRP
BCBS of Western New York,MRQ
Anthem Blue Cross of California,MRR
Wellmark BCBS,MRS
BCBS of Texas,MRT
Highmark BCBS,MRU
Anthem Blue Cross of California,MRV
BCBS of Illinois,MRW
Anthem BCBS of Wisconsin,MRX
BCBS of Alabama,MRY
BCBS of Illinois,MRZ
BCBS of Alabama,MSA
Wellmark BCBS,MSB
BCBS of Alabama,MSC
Independence Blue Cross,MSD
BCBS of Michigan,MSE
Empire BCBS of New York,MSF
BCBS of Michigan,MSG
