BCBS_Name,Acronym
Anthem Blue Cross of California,FTU
Blue Cross of Idaho,FTV
Blue Shield of California,FTW
BCBS of Massachusetts,FTX
BCBS of Illinois,FTY
Anthem BCBS of Virginia,FTZ
Carefirst BCBS of Maryland,FUA
Anthem BCBS of Ohio,FUB
Unassigned Prefix,FUC
BCBS of South Carolina,FUD
Anthem BCBS of Wisconsin,FUE
BCBS of South Carolina,FUF
BCBS of Texas,FUG
Highmark BCBS,FUH
Anthem BCBS of Ohio,FUI
Empire BCBS of New York,FUJ
Carefirst BCBS of Maryland,FUK
Anthem BCBS of Missouri,FUL
Wellmark BCBS,FUM
BCBS of Illinois,FUN
BCBS of Florida,FUO
Unassigned Prefix,FUP
BCBS of South Carolina,FUQ
Anthem Blue Cross of California,FUR
Carefirst Administrators,FUS
Carefirst BCBS of Maryland,FUT
Unassigned Prefix,FUU
BCBS of South Carolina,FUV
Anthem Blue Cross of California,FUW
Unassigned Prefix,FUX
Anthem BCBS of Missouri,FUY
Unassigned Prefix,FUZ
Regence BCBS,FVA
BCBS of Tennessee,FVB
Independence Blue Cross,FVC
Unassigned Prefix,FVD
Carefirst BCBS of Maryland,FVE
Wellmark BCBS,FVF
Anthem Blue Cross of California,FVG
BCBS of Illinois,FVH
Anthem BCBS of Virginia,FVI
Unassigned Prefix,FVJ
Unassigned Prefix,FVK
BCBS of Illinois,FVL
Anthem Blue Cross of California,FVM
BCBS of Michigan,FVN
Unassigned Prefix,FVO
Anthem BCBS of Virginia,FVP
Unassigned Prefix,FVQ
Unassigned Prefix,FVR
Blue Shield of California,FVS
BCBS of Vermont,FVT
BCBS of Texas,FVU
BCBS of Michigan,FVV
Wellmark BCBS,FVW
BCBS of Illinois,FVX
Unassigned Prefix,FVY
Unassigned Prefix,FVZ
BCBS of Illinois,FWA
BCBS of Illinois,FWB
BCBS of Texas,FWC
BCBS of Illinois,FWD
Carefirst BCBS of Maryland,FWE
BCBS of Illinois,FWF
BCBS of Illinois,FWG
BCBS of Minnesota,FWH
Carefirst BCBS of Maryland,FWI
Anthem BCBS of Virginia,FWJ
Unassigned Prefix,FWK
Carefirst BCBS of Maryland,FWL
BCBS of Illinois,FWM
BCBS of Florida,FWN
Carefirst BCBS of Maryland,FWO
Unassigned Prefix,FWP
Horizon BCBS of New Jersey,FWQ
Anthem BCBS of Ohio,FWR
Wellmark BCBS,FWS
BCBS of Alabama,FWT
Unassigned Prefix,FWU
BCBS of Minnesota,FWV
BCBS of Massachusetts,FWW
Wellmark BCBS,FWX
BCBS of Illinois,FWY
Anthem BCBS of Virginia,FWZ
Unassigned Prefix,FXA
Anthem Blue Cross of California,FXB
BCBS of Massachusetts,FXC
Anthem Blue Cross of California,FXD
Anthem BCBS of Ohio,FXE
Anthem Blue Cross of California,FXF
Anthem Blue Cross of California,FXG
BCBS of Tennessee,FXH
Anthem Blue Cross of California,FXI
Wellmark BCBS,FXJ
Anthem Blue Cross of California,FXK
Anthem Blue Cross of California,FXL
Anthem Blue Cross of California,FXM
Carefirst BCBS of Maryland,FXN
Carefirst Administrators,FXO
Highmark BCBS,FXP
Wellmark BCBS,FXQ
BCBS of Illinois,FXR
BCBS of Texas,FXS
Unassigned Prefix,FXT
BCBS of Minnesota,FXU
Carefirst BCBS of Maryland,FXV
Anthem BCBS of Virginia,FXW
Carefirst BCBS of Maryland,FXX
BCBS of Tennessee,FXY
Anthem Blue Cross of California,FXZ
BCBS of Massachusetts,FYA
Highmark BCBS,FYB
Blue Shield of Northeastern New York,FYC
Anthem BCBS of Ohio,FYD
Highmark BCBS,FYE
BCBS of Minnesota,FYF
Anthem BCBS of Virginia,FYG
BCBS of Western New York,FYH
Unassigned Prefix,FYI
Anthem BCBS of Virginia,FYJ
Anthem BCBS of Ohio,FYK
Carefirst Administrators,FYL
Highmark BCBS,FYM
BCBS of Florida,FYN
Highmark BCBS,FYO
Independence Blue Cross,FYP
BCBS of Michigan,FYQ
BCBS of Massachusetts,FYR
Wellmark BCBS,FYS
BCBS of Illinois,FYT
BCBS of Massachusetts,FYU
Blue Shield of California,FYV
BCBS of Minnesota,FYW
Unassigned Prefix,FYX
Blue Cross of Idaho,FYY
BCBS of Florida,FYZ
